name,os,power_state,virtualization_type
VMware VM 8.0 identified as ocp411automaster0 on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411autoworker0 on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411acmmaster2 on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411autobastion on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411acmlb on 172.17.65.62,,,
VMware VM 8.0 identified as SecPoD_Saner on 172.17.65.62,,,
VMware VM 8.0 identified as event-driven-core-vm on 172.17.65.62,,,
VMware VM 8.0 identified as SecPod_Windows_Repository on 172.17.65.62,,,
VMware VM 8.0 identified as Device42_Lin on 172.17.65.62,,,
VMware VM 8.0 identified as BHOM _Gateway _Proxy on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411acmmaster1 on 172.17.65.62,,,
VMware VM 8.0 identified as ocp412virtualbastion on 172.17.65.62,,,
VMware VM 8.0 identified as conrhel01 on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411automaster1 on 172.17.65.62,,,
VMware VM 8.0 identified as ocp412genaibastion on 172.17.65.62,,,
VMware VM 8.0 identified as Splunk_Enterprise _for_Cloud_New on 172.17.65.62,,,
VMware VM 8.0 identified as Splunk Otel collector- Splunk o11y Cloud on 172.17.65.62,,,
VMware VM 8.0 identified as OpsRamp Gateway-16.1.0 on 172.17.65.62,,,
VMware VM 8.0 identified as centosserver1 on 172.17.65.62,,,
VMware VM 8.0 identified as coeoem on 172.17.65.62,,,
VMware VM 8.0 identified as Nutanix_OCP_Bastion_host on 172.17.65.62,,,
VMware VM 8.0 identified as Device42_Win on 172.17.65.62,,,
VMware VM 8.0 identified as NewRelic_Gateway on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411acmdhcp on 172.17.65.62,,,
VMware VM 8.0 identified as Dynatrace_Gateway on 172.17.65.62,,,
VMware VM 8.0 identified as ocp411acmmaster0 on 172.17.65.62,,,
VMware VM 8.0 identified as win19_mssql_optimization on 172.17.65.62,,,
VMware VM 8.0 identified as conrhel02 on 172.17.65.62,,,
VMware VM 8.0 identified as Splunk Enterprise _for_Cloud on 172.17.65.62,,,
VMware VM 8.0 identified as pgdb-4-optimization on 172.17.65.62,,,
VMware VM 8.0 identified as SecPod_Linux_RHEL_repository on 172.17.65.62,,,
VMware VM 8.0 identified as WIN2022-VMware_team on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-Free1 on sdx-core-02,,,
VMware VM 8.0 identified as Deprecated ServiceTheater-Node2 06-13 08:52 on sdx-core-02,,,
VMware VM 8.0 identified as ST_Prometheus on sdx-core-02,,,
VMware VM 8.0 identified as Component Machine on sdx-core-02,,,
VMware VM 8.0 identified as ST_Elasticsearch on sdx-core-02,,,
VMware VM 8.0 identified as Redhat_Satelite 6.3 on sdx-core-02,,,
VMware VM 8.0 identified as NFS-Server-Scalegrid on sdx-core-02,,,
VMware VM 8.0 identified as MidServer_Anupam on sdx-core-02,,,
VMware VM 8.0 identified as ST_Logstash on sdx-core-02,,,
VMware VM 8.0 identified as Cisco fabricmanager on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-DB02 on sdx-core-02,,,
VMware VM 8.0 identified as RHEL8_VM on sdx-core-02,,,
VMware VM 8.0 identified as WIN2019-MSSQL-Jaisy on sdx-core-02,,,
VMware VM 8.0 identified as demo-networkerDC-New on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-2_0-VAPT01 on sdx-core-02,,,
VMware VM 8.0 identified as Ambarish_VCenter_6.5 on sdx-core-02,,,
VMware VM 8.0 identified as VAPT-ST-Theater on sdx-core-02,,,
VMware VM 8.0 identified as AnsibleTower-HPSynergy on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-DB01 on sdx-core-02,,,
VMware VM 8.0 identified as SMTP-Win22-Solarwinds on sdx-core-02,,,
VMware VM 8.0 identified as WIN2022_Yogesha_Jump_Server on sdx-core-02,,,
VMware VM 8.0 identified as TSM8 on sdx-core-02,,,
VMware VM 8.0 identified as Sdxdclstsrv01 on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater_JIRA on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-TG-WIN2019 on sdx-core-02,,,
VMware VM 8.0 identified as HDFC-DB-TEST-jaisy on sdx-core-02,,,
VMware VM 8.0 identified as MySQL_DB_Jaisy on sdx-core-02,,,
VMware VM 8.0 identified as ST_Kibana on sdx-core-02,,,
VMware VM 8.0 identified as SR0036_RM00_SR0036_2012_clone on sdx-core-02,,,
VMware VM 8.0 identified as sdx_tomcat on sdx-core-02,,,
VMware VM 8.0 identified as ST_Terraform on sdx-core-02,,,
VMware VM 8.0 identified as DigiExpert_GITLAB on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater_CiCd_JFROG (1) on sdx-core-02,,,
VMware VM 8.0 identified as AAP-Loadbalancer on sdx-core-02,,,
VMware VM 8.0 identified as sdxdclinstptsrv01 on sdx-core-02,,,
VMware VM 8.0 identified as AWX_COE_371921 on sdx-core-02,,,
VMware VM 8.0 identified as netapp-virtual-appliance-for-vsc-vp-sra-9.7.1P2 on sdx-core-02,,,
VMware VM 8.0 identified as Deprecated ServiceTheater-Node1 06-13 08:40 on sdx-core-02,,,
VMware VM 8.0 identified as WIN2019-Suresh on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-STG-BKP on sdx-core-02,,,
VMware VM 8.0 identified as acmdhcp on sdx-core-02,,,
VMware VM 8.0 identified as Netbackup_Master on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-GitHub on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheather-Free3 on sdx-core-02,,,
VMware VM 8.0 identified as sekhar JS-65.195 on sdx-core-02,,,
VMware VM 8.0 identified as Test-ESXi_storage on sdx-core-02,,,
VMware VM 8.0 identified as acmlb on sdx-core-02,,,
VMware VM 8.0 identified as RHEL9_Image on sdx-core-02,,,
VMware VM 8.0 identified as SCCM_2303_T7 on sdx-core-02,,,
VMware VM 8.0 identified as sdxdclhdfc on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-INT on sdx-core-02,,,
VMware VM 8.0 identified as RDP-Server-80.80 on sdx-core-02,,,
VMware VM 8.0 identified as RHEL_Cluster01 on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-Dev-01(Cloned-73.185) on sdx-core-02,,,
VMware VM 8.0 identified as OpsRampGateway-1 on sdx-core-02,,,
VMware VM 8.0 identified as Conjur machine on sdx-core-02,,,
VMware VM 8.0 identified as Sdxdcstgit01 on sdx-core-02,,,
VMware VM 8.0 identified as ocpetcd1 12-10 11:19 0 on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-Docker on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-HDFC on sdx-core-02,,,
VMware VM 8.0 identified as RHEL_Cluster02 on sdx-core-02,,,
VMware VM 8.0 identified as ST-TSGTEAM on sdx-core-02,,,
VMware VM 8.0 identified as MIDserver-Wiprodemo12_Anupam on sdx-core-02,,,
VMware VM 8.0 identified as mssqlwinds_mig on sdx-core-02,,,
VMware VM 8.0 identified as ST_Grafana on sdx-core-02,,,
VMware VM 8.0 identified as JumpServer02_Sekhar on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheatre-demo1 on sdx-core-02,,,
VMware VM 8.0 identified as ocpetcd0 12-10 11:18 0 on sdx-core-02,,,
VMware VM 8.0 identified as Nestle_tower_new on sdx-core-02,,,
VMware VM 8.0 identified as Vault Server on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheater-Repo on sdx-core-02,,,
VMware VM 8.0 identified as ocp4lb on sdx-core-02,,,
VMware VM 8.0 identified as ServiceTheaterNode3 on sdx-core-02,,,
VMware VM 8.0 identified as test2vm on sdx-core-02,,,
VMware VM 8.0 identified as TestVM01 on sdx-core-02,,,
VMware VM 8.0 identified as Ansible_tower_3.7_ST on sdx-core-02,,,
VMware VM 8.0 identified as Ankur_Win22 on sdx-core-02,,,
VMware VM 8.0 identified as sdxdclpcf on sdxinfra,,,
VMware VM 8.0 identified as SDXDCL-ETPE-ELK-ML on sdxinfra,,,
VMware VM 8.0 identified as SDXDCL-ETPE-ELK-Kibana on sdxinfra,,,
VMware VM 8.0 identified as SDXDCL-ETP-KLK-Fleet on sdxinfra,,,
VMware VM 8.0 identified as SDXDCL-ETPE-ELK-Elastic on sdxinfra,,,
VMware VM 8.0 identified as sdxdcwibmjs02 on sdxinfra,,,
VMware VM 8.0 identified as sdxdcwchatops on sdxinfra,,,
VMware VM 8.0 identified as sdxdclibmjh on sdxinfra,,,
VMware VM 8.0 identified as sdxdcwibmjs01 on sdxinfra,,,
VMware VM 8.0 identified as SDx-HDFC-OSBL on sdxinfra,,,
VMware VM 8.0 identified as Veritas_Netbackup on sdxinfra,,,
VMware VM 8.0 identified as Veeam_repository on sdxinfra,,,
VMware VM 8.0 identified as veeam_hardened_repository on sdxinfra,,,
VMware VM 8.0 identified as Pure_Ora_DB_Standalone on sdxinfra,,,
VMware VM 8.0 identified as ansible rsa bkp on sdxinfra,,,
VMware VM 8.0 identified as Pure_Ora_DB_Standalone_clone on sdxinfra,,,
VMware VM 8.0 identified as dell-powerprotect-ddve on sdxinfra,,,
VMware VM 8.0 identified as OPEA on sdxinfra,,,
VMware VM 8.0 identified as New-Watson-X-rhel-jumphost on sdxinfra,,,
VMware VM 8.0 identified as Dell-powerprotect on sdxinfra,,,
VMware VM 8.0 identified as ansible_tower_v_rsa_old on sdxinfra,,,
VMware VM 8.0 identified as networker-win-client on sdxinfra,,,
VMware VM 8.0 identified as Datadobiminer-6.7.12-250GB on sdxinfra,,,
VMware VM 8.0 identified as sdxdcltest1ng on sdxinfra,,,
VMware VM 8.0 identified as Suse_Linux on sdxinfra,,,
VMware VM 8.0 identified as sdxdcwetpemeapp on sdxinfra,,,
VMware VM 8.0 identified as sdxdcltestng on sdxinfra,,,
VMware VM 8.0 identified as ansible_tower_v_rsa on sdxinfra,,,
VMware VM 8.0 identified as Foundation_VM-5.2.1 on sdxinfra,,,
VMware VM 8.0 identified as Veeam_proxy on sdxinfra,,,
VMware VM 8.0 identified as cohesity-esx-6.6.0d_u5_release-20220718_e181c2f1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Sandbox-CF-46 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as RHEL8_Local_Repo on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Sandbox-UC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as WIN2019-JumpHost-Harsh on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as oracle19crman on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as ORACLE_RAC1_Jaisy_NEW on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as orapatch_patched on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Mssql_Node_01(do not power on) on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Automation_Controller-DC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Kube-master1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as NT-AWX-CLONE on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Execution_Node-DC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as iQA Tool on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as storeoncevsa-734561-B21-50-3.18.18-1945.1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as networker-demo on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as mysqlappd01 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as HPE OneView on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Continental_VM02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as DBNODE-DC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as rhel7_offline on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Ansible_Test_Tower3 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as MW_Server on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as kube-master3 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Oracle_FPP_RAC2 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as WIN2012-In-place-upgrade on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Continental_VM03 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as ServiceTheaterNode2 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as RHEL9_Local_Repo on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as rhel8_NG_test on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as kube-worker3 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as TEST_02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as gitlab-srd-centos7 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as vm-SR35 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS113 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as docker on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as RHEL9_Linux_Patch02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS117 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as rsa_shilpi on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as iAssure Demo on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Oracle_FPP_RAC1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS101_New on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as CB-Elasticenter-SDX-PRD-BKP on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS111 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as SQL Server 1_Jaisy on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Windows Cluster_Node-02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as mysql_repl_02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Continental_VM02_OLD on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS124_Taj on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as mssql2019new on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Continental_VM04_OLD on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS110 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Windows Cluster_Node-01 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as pup-master on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Mssql_Node_02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Mastercard1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Dev2020 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as IQA PASSIT on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as VMTEST on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as ransomewaretest58 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as sdxiisserver on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Dataguard01_Jaisy on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as mysql_repl_01 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as ORACLE_RAC2_Jaisy_NEW on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as AzureHCI & Watson-X SCG on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Automation_Hub-DC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Jumpserver-Dhandapani on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Sandbox-AnsTower36 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS108 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as vm-SR36 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Kube_Master on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as AAP-SingleNode on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Master2-kube on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Suresh_JumpHost on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as MSSQL-Cluster-Node1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Dataguard02_Jaisy on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JbossEAP on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as kubera-litmus on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as oracle_cohesity on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Mastercard2 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as RHEL7_Satellite on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as SqlDB on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as iAssure Dev - Master on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as oracledb on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as GprofilerTest on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as networker-client02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Continental_VM01_OLD on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Win_2k8_mssql on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as RHEL9_Linux_Patch01 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as orapatch on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS115 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as iQA Openstack on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as mssqlnew_2017 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as SQLMigration1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as kube-worker2 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as kube-worker1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as RMC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as RHEL8_Netapp on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as kube-master2 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS118 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Cobbler_PXE on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as pup-client1 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS112 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as HPE Storeonce VSA on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Zaptz-WIN2008 - POC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as orapatch_clone on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as oracledbreport on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as SDX-Root-CA-Server on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Continental_VM04 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as MDM on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Lab-Email on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Continental_VM01 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as JS119 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as kubelb on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as iAssure01 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as oracle19ctest on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as ONTAPSELECT9.10 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as CommvaultClient on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as mysqlappd02 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Netbox_rhel8 on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as Zaptz-WIN2012 - POC on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as iAssure Dev - Worker on sdxt7esxiwinuclab2,,,
VMware VM 8.0 identified as HammerDB-Benchmark-Cloned on sdx-rac1-p2021,,,
VMware VM 8.0 identified as WIN2022-TSG1 on sdx7-esxi1,,,
VMware VM 8.0 identified as Veeam-VBR-server on sdx7-esxi1,,,
VMware VM 8.0 identified as Oracle_FPP_Server on sdx7-esxi1,,,
VMware VM 8.0 identified as Sdx-Test-AD-HDFC on sdx7-esxi1,,,
VMware VM 8.0 identified as gitlab-openebs on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8_mysql_patch01 on sdx7-esxi1,,,
VMware VM 8.0 identified as sdx-vault on sdx7-esxi1,,,
VMware VM 8.0 identified as win2019_mongodb_jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8-Nandan on sdx7-esxi1,,,
VMware VM 8.0 identified as 2023-06-18_win-dtjmeg7rg44_clone on sdx7-esxi1,,,
VMware VM 8.0 identified as cicd-jenkins-ocp47 on sdx7-esxi1,,,
VMware VM 8.0 identified as Win2019-Custom on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8_NODE01-test on sdx7-esxi1,,,
VMware VM 8.0 identified as WIN2022-Nandan on sdx7-esxi1,,,
VMware VM 8.0 identified as MSSQL-Cluster-Node2 on sdx7-esxi1,,,
VMware VM 8.0 identified as Mail_Enable_with_Outlook on sdx7-esxi1,,,
VMware VM 8.0 identified as Win2012-DC on sdx7-esxi1,,,
VMware VM 8.0 identified as Sdx-Infra-JumpHost on sdx7-esxi1,,,
VMware VM 8.0 identified as windows-health-test on sdx7-esxi1,,,
VMware VM 8.0 identified as Win2016_Target2 on sdx7-esxi1,,,
VMware VM 8.0 identified as STCICD_Jfrog on sdx7-esxi1,,,
VMware VM 8.0 identified as JS109 on sdx7-esxi1,,,
VMware VM 8.0 identified as mysql_patching on sdx7-esxi1,,,
VMware VM 8.0 identified as NetworkerDC on sdx7-esxi1,,,
VMware VM 8.0 identified as Maven on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8_Suresh2 on sdx7-esxi1,,,
VMware VM 8.0 identified as awx_aspire-KPMG on sdx7-esxi1,,,
VMware VM 8.0 identified as OpsRampGateway on sdx7-esxi1,,,
VMware VM 8.0 identified as pacemaker2-nivi on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL7_Local_Repo on sdx7-esxi1,,,
VMware VM 8.0 identified as Client1 on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8_Linux_Patch02 on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8_Suresh1 on sdx7-esxi1,,,
VMware VM 8.0 identified as win-dtjmeg7rg44 on sdx7-esxi1,,,
VMware VM 8.0 identified as SQL Server 3_Jaisy_old on sdx7-esxi1,,,
VMware VM 8.0 identified as demo_ddve on sdx7-esxi1,,,
VMware VM 8.0 identified as ora12c_jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as SCCM_Target_Server on sdx7-esxi1,,,
VMware VM 8.0 identified as Jumpbox-Madhu on sdx7-esxi1,,,
VMware VM 8.0 identified as webserver2 on sdx7-esxi1,,,
VMware VM 8.0 identified as dellemc-cyber-recovery on sdx7-esxi1,,,
VMware VM 8.0 identified as SDXCOEONTAPNew-01 on sdx7-esxi1,,,
VMware VM 8.0 identified as WIN19-LOG_SHIPPING-VM2-Jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as Win2016_Target1 on sdx7-esxi1,,,
VMware VM 8.0 identified as WIn2k12-OSUpgrade on sdx7-esxi1,,,
VMware VM 8.0 identified as ora19c_mig on sdx7-esxi1,,,
VMware VM 8.0 identified as oracle12c_jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as Oracle_DG_vm4 on sdx7-esxi1,,,
VMware VM 8.0 identified as WIN2022-TSG2 on sdx7-esxi1,,,
VMware VM 8.0 identified as pacemaker1-nivi on sdx7-esxi1,,,
VMware VM 8.0 identified as Splunk_Enterprise_for_On-prem on sdx7-esxi1,,,
VMware VM 8.0 identified as Ansible_HSBC on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL7_Linux_Patch01 on sdx7-esxi1,,,
VMware VM 8.0 identified as vcsdxT7 on sdx7-esxi1,,,
VMware VM 8.0 identified as mysql_patching01_jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as win_backup_jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as ServiceTheater-TG02-WIN2019 on sdx7-esxi1,,,
VMware VM 8.0 identified as sdxdcleasytravel on sdx7-esxi1,,,
VMware VM 8.0 identified as PCS_NODE_1 on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL7_VM on sdx7-esxi1,,,
VMware VM 8.0 identified as SDX-Recording-VM on sdx7-esxi1,,,
VMware VM 8.0 identified as nestleweb1 on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8_Linux_Patch01 on sdx7-esxi1,,,
VMware VM 8.0 identified as win2016_backup_jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8_Yogesha on sdx7-esxi1,,,
VMware VM 8.0 identified as Server2016-temp small on sdx7-esxi1,,,
VMware VM 8.0 identified as rhel_health_test on sdx7-esxi1,,,
VMware VM 8.0 identified as Ansible24-KPMG on sdx7-esxi1,,,
VMware VM 8.0 identified as sanket_jumphost on sdx7-esxi1,,,
VMware VM 8.0 identified as OEMSEVER219 on sdx7-esxi1,,,
VMware VM 8.0 identified as SQL Server 3_Jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as patching_dc2_jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as mongodb on sdx7-esxi1,,,
VMware VM 8.0 identified as test0923 on sdx7-esxi1,,,
VMware VM 8.0 identified as WIN2012R2-DCE-RAM on sdx7-esxi1,,,
VMware VM 8.0 identified as RHEL8-Sanket on sdx7-esxi1,,,
VMware VM 8.0 identified as test0918 on sdx7-esxi1,,,
VMware VM 8.0 identified as NODE1 on sdx7-esxi1,,,
VMware VM 8.0 identified as nestlelb on sdx7-esxi1,,,
VMware VM 8.0 identified as WIN22-Anupam on sdx7-esxi1,,,
VMware VM 8.0 identified as Dev-GUI on sdx7-esxi1,,,
VMware VM 8.0 identified as WIN-2012DC on sdx7-esxi1,,,
VMware VM 8.0 identified as mysql_patching01_jaisy_clone on sdx7-esxi1,,,
VMware VM 8.0 identified as WIN19-LOG_SHIPPING-VM1-Jaisy on sdx7-esxi1,,,
VMware VM 8.0 identified as PCS_NODE_2 on sdx7-esxi1,,,
VMware VM 8.0 identified as EMC_IsilonSD_Edge_ms_1.1.2 on 172.17.65.79,,,
VMware VM 8.0 identified as k8s_m01 on 172.17.65.79,,,
VMware VM 8.0 identified as AnsibleMaster on 172.17.65.79,,,
VMware VM 8.0 identified as RHEL-IAssure on 172.17.65.79,,,
VMware VM 8.0 identified as oraclevmrac on 172.17.65.79,,,
VMware VM 8.0 identified as windows-ransomware on 172.17.65.79,,,
VMware VM 8.0 identified as Oracle_DB_Test_Jaisy on 172.17.65.79,,,
VMware VM 8.0 identified as Foundation_VM-5.3_1.1b3edff2 on 172.17.65.79,,,
VMware VM 8.0 identified as Jenkins on 172.17.65.79,,,
VMware VM 8.0 identified as RHEL8-VM-FOR-RSA-Tower on 172.17.65.79,,,
VMware VM 8.0 identified as elkstack on 172.17.65.79,,,
VMware VM 8.0 identified as Oracle_upgrade on 172.17.65.79,,,
VMware VM 8.0 identified as HDFCRAC02-JAISY on 172.17.65.79,,,
VMware VM 8.0 identified as LS_ORA19 on 172.17.65.79,,,
VMware VM 8.0 identified as Ansible_Tower_Test_PostgresDB on 172.17.65.79,,,
VMware VM 8.0 identified as vm_rac1_Jaisy on 172.17.65.79,,,
VMware VM 8.0 identified as CybersenseNew_Test on 172.17.65.79,,,
